timestamp,datetime,open,high,low,close,volume,volume_ccy
1640966400000,2022-01-01 00:00:00,175.71,176.1,167.52,173.77,749591,749591
1641052800000,2022-01-02 00:00:00,173.75,179.5,173.56,176.21,506608,506608
1641139200000,2022-01-03 00:00:00,176.22,178.81,170.9,171,575038,575038
1641225600000,2022-01-04 00:00:00,171,173.86,166.46,172.17,954122,954122
1641312000000,2022-01-05 00:00:00,172.17,172.66,167.1,168.39,697810,697810
1641398400000,2022-01-06 00:00:00,168.36,168.67,144.2,149.68,1946205,1946205
1641484800000,2022-01-07 00:00:00,149.7,154.33,133,135.97,2569340,2569340
1641571200000,2022-01-08 00:00:00,135.96,147.98,134.42,144.2,1740887,1740887
1641657600000,2022-01-09 00:00:00,144.19,146.95,133.02,140.13,2668002,2668002
1641744000000,2022-01-10 00:00:00,140.1,145.71,129.5,133.17,1716260,1716260
1641830400000,2022-01-11 00:00:00,133.23,138.47,130.84,137.08,1458329,1458329
1641916800000,2022-01-12 00:00:00,137.07,148.61,136.9,147.7,1540094,1540094
1642003200000,2022-01-13 00:00:00,147.77,157.79,147.6,154.91,1679255,1679255
1642089600000,2022-01-14 00:00:00,154.91,155.23,141.96,147.33,1929698,1929698
1642176000000,2022-01-15 00:00:00,147.29,149.76,143.94,147.93,866582,866582
1642262400000,2022-01-16 00:00:00,148.02,151.98,146.08,149.91,836325,836325
1642348800000,2022-01-17 00:00:00,149.97,150.94,141.01,142.13,1104158,1104158
1642435200000,2022-01-18 00:00:00,142.14,142.49,134.34,136.65,1460083,1460083
1642521600000,2022-01-19 00:00:00,136.65,142.72,132.64,136.97,1481924,1481924
1642608000000,2022-01-20 00:00:00,136.93,143.52,134.43,143.09,1161026,1161026
1642694400000,2022-01-21 00:00:00,143.11,143.79,115.44,121.88,3724701,3724701
1642780800000,2022-01-22 00:00:00,121.88,126.91,87.46,92.96,8211579,8211579
1642867200000,2022-01-23 00:00:00,92.96,104.72,88.55,98.91,4846222,4846222
1642953600000,2022-01-24 00:00:00,98.89,102.2,80.77,87.48,6433956,6433956
1643040000000,2022-01-25 00:00:00,87.49,96.21,83.5,92.89,4314432,4314432
1643126400000,2022-01-26 00:00:00,92.89,102.1,91.35,98.81,2880270,2880270
1643212800000,2022-01-27 00:00:00,98.74,104.44,85.7,92.34,4128216,4128216
1643299200000,2022-01-28 00:00:00,92.32,93.55,85.56,91.08,2827130,2827130
1643385600000,2022-01-29 00:00:00,91.12,98.89,90,95.13,2292683,2292683
1643472000000,2022-01-30 00:00:00,95.05,97.6,93.4,95.12,1270415,1270415
1643558400000,2022-01-31 00:00:00,95.13,96.22,89.14,95.39,1499324,1499324
1643644800000,2022-02-01 00:00:00,95.41,110.87,94.94,108.62,3120336,3120336
1643731200000,2022-02-02 00:00:00,108.64,113.7,105.3,106.01,2883539,2883539
1643817600000,2022-02-03 00:00:00,105.96,111.87,93.99,98.31,4583728,4583728
1643904000000,2022-02-04 00:00:00,98.26,109.88,95.83,107.25,3321145,3321145
1643990400000,2022-02-05 00:00:00,107.22,118.64,107.01,116.06,2718979,2718979
1644076800000,2022-02-06 00:00:00,116.01,116.4,110.83,113.06,1880003,1880003
1644163200000,2022-02-07 00:00:00,113.05,121.77,112.04,121.31,2014957,2014957
1644249600000,2022-02-08 00:00:00,121.3,122.01,110.16,112.02,2559974,2559974
1644336000000,2022-02-09 00:00:00,112.08,117.15,109.23,113.21,1945383,1945383
1644422400000,2022-02-10 00:00:00,113.22,116.42,105.64,111.89,2059123,2059123
1644508800000,2022-02-11 00:00:00,111.93,113.13,103.09,106.82,1787589,1787589
1644595200000,2022-02-12 00:00:00,106.79,107.04,92.7,95.03,2130135,2130135
1644681600000,2022-02-13 00:00:00,95.03,99.77,94.3,95.56,1188245,1188245
1644768000000,2022-02-14 00:00:00,95.58,97.92,90.72,96.55,2037850,2037850
1644854400000,2022-02-15 00:00:00,96.59,103.75,93.27,102.71,1985856,1985856
1644940800000,2022-02-16 00:00:00,102.73,105.84,98.21,99.13,1671058,1671058
1645027200000,2022-02-17 00:00:00,99.13,103.63,96.57,97.35,1654642,1654642
1645113600000,2022-02-18 00:00:00,97.36,97.81,90.11,90.94,1700863,1700863
1645200000000,2022-02-19 00:00:00,90.94,92.69,88.61,90.97,1493910,1493910
1645286400000,2022-02-20 00:00:00,90.95,92.14,85.44,89.4,2312857,2312857
1645372800000,2022-02-21 00:00:00,89.4,96.14,86.84,89.6,3578608,3578608
1645459200000,2022-02-22 00:00:00,89.6,90.3,81,85.85,3251303,3251303
1645545600000,2022-02-23 00:00:00,85.84,93.4,83.77,89.72,2379865,2379865
1645632000000,2022-02-24 00:00:00,89.71,92.19,75.29,84.94,5067735,5067735
1645718400000,2022-02-25 00:00:00,84.95,94.03,83.33,91.04,3686561,3686561
1645804800000,2022-02-26 00:00:00,91.04,95.29,88.8,91.23,2348718,2348718
1645891200000,2022-02-27 00:00:00,91.27,92.6,86.21,91.26,1958214,1958214
1645977600000,2022-02-28 00:00:00,91.25,96.88,84.02,95.61,3488145,3488145
1646064000000,2022-03-01 00:00:00,95.61,102.8,94.24,97.88,3457432,3457432
1646150400000,2022-03-02 00:00:00,97.83,106.49,96.06,101.62,3159974,3159974
1646236800000,2022-03-03 00:00:00,101.59,103.35,94.94,95.93,1999765,1999765
1646323200000,2022-03-04 00:00:00,95.93,96.43,90.44,91.3,2192638,2192638
1646409600000,2022-03-05 00:00:00,91.28,92.88,85.9,89.1,1412001,1412001
1646496000000,2022-03-06 00:00:00,89.12,91.2,85.65,87.27,1122770,1122770
1646582400000,2022-03-07 00:00:00,87.27,88.27,81.11,85.1,1796956,1796956
1646668800000,2022-03-08 00:00:00,85.1,86.04,79.86,82.72,2045336,2045336
1646755200000,2022-03-09 00:00:00,82.76,89.94,81.32,88.9,2237585,2237585
1646841600000,2022-03-10 00:00:00,88.93,89.45,80.63,81.92,1727539,1727539
1646928000000,2022-03-11 00:00:00,81.91,84.34,80.16,81.74,1525492,1525492
1647014400000,2022-03-12 00:00:00,81.79,82.74,80.03,81.66,952831,952831
1647100800000,2022-03-13 00:00:00,81.66,83.39,80,81.16,1014336,1014336
1647187200000,2022-03-14 00:00:00,81.16,82.31,77.58,81.01,1468288,1468288
1647273600000,2022-03-15 00:00:00,80.96,81.57,78.5,81.08,1453376,1453376
1647360000000,2022-03-16 00:00:00,81.06,86.4,80.69,83.94,2375725,2375725
1647446400000,2022-03-17 00:00:00,83.95,90.75,82.16,89.37,1726216,1726216
1647532800000,2022-03-18 00:00:00,89.37,91.05,84.42,88.28,1510414,1510414
1647619200000,2022-03-19 00:00:00,88.29,94.25,88.17,94.02,1782682,1782682
1647705600000,2022-03-20 00:00:00,94.03,94.61,88.95,89.17,1216103,1216103
1647792000000,2022-03-21 00:00:00,89.17,91.32,86.67,89.54,1397207,1397207
1647878400000,2022-03-22 00:00:00,89.54,93.96,87.48,92.54,1429773,1429773
1647964800000,2022-03-23 00:00:00,92.55,96.41,89.14,95.7,1498539,1498539
1648051200000,2022-03-24 00:00:00,95.68,102.25,92.55,101.62,2856797,2856797
1648137600000,2022-03-25 00:00:00,101.6,104.88,99.69,100.29,2229862,2229862
1648224000000,2022-03-26 00:00:00,100.29,101.98,97.01,101.2,1505626,1505626
