timestamp,datetime,open,high,low,close,volume,volume_ccy
1735689600000,2025-01-01 00:00:00,3337.52,3366.42,3336.16,3364.3,365897.5,36589.75
1735693200000,2025-01-01 01:00:00,3364.29,3366.26,3342.33,3346.45,306978.8,30697.88
1735696800000,2025-01-01 02:00:00,3346.45,3368.68,3346,3362.63,242432,24243.2
1735700400000,2025-01-01 03:00:00,3362.64,3363.71,3350.42,3355.23,181483.5,18148.35
1735704000000,2025-01-01 04:00:00,3355.23,3356.8,3338.91,3341.01,334655.8,33465.58
1735707600000,2025-01-01 05:00:00,3341.01,3351.89,3339.45,3345.61,184168,18416.8
1735711200000,2025-01-01 06:00:00,3345.61,3348.73,3336.39,3346.87,218427.7,21842.77
1735714800000,2025-01-01 07:00:00,3346.86,3349.66,3339.65,3347.38,141004.6,14100.46
1735718400000,2025-01-01 08:00:00,3347.38,3349.59,3331.06,3336.52,326440.9,32644.09
1735722000000,2025-01-01 09:00:00,3336.52,3340.91,3314.22,3335.19,877931.4,87793.14
1735725600000,2025-01-01 10:00:00,3335.19,3340,3325.35,3327.35,350832,35083.2
1735729200000,2025-01-01 11:00:00,3327.34,3349.94,3323.49,3341.71,455332.7,45533.27
1735732800000,2025-01-01 12:00:00,3341.71,3352.82,3339.05,3347.71,270823.8,27082.38
1735736400000,2025-01-01 13:00:00,3347.71,3354.31,3332.96,3344.21,406396.7,40639.67
1735740000000,2025-01-01 14:00:00,3344.21,3360.6,3328.08,3346.53,599708.6,59970.86
1735743600000,2025-01-01 15:00:00,3346.53,3355.8,3333.01,3353.6,407410,40741
1735747200000,2025-01-01 16:00:00,3353.61,3357.97,3332.54,3339.28,416339.4,41633.94
1735750800000,2025-01-01 17:00:00,3339.28,3346.01,3323.08,3344.24,418223.2,41822.32
1735754400000,2025-01-01 18:00:00,3344.24,3352.6,3333.54,3349.28,244514.6,24451.46
1735758000000,2025-01-01 19:00:00,3349.29,3366,3338.44,3357.51,357153.4,35715.34
1735761600000,2025-01-01 20:00:00,3357.51,3363.29,3352.43,3360.44,180465.7,18046.57
1735765200000,2025-01-01 21:00:00,3360.42,3371.9,3353.77,3369,296482,29648.2
1735768800000,2025-01-01 22:00:00,3368.99,3375,3359.38,3361.6,275546.7,27554.67
1735772400000,2025-01-01 23:00:00,3361.6,3367.31,3352.68,3360.39,281326,28132.6
