timestamp,datetime,open,high,low,close,volume,volume_ccy
1704067200000,2024-01-01 00:00:00,42284,42777.7,42209,42335.7,1149.59486537,48860227.551491645
1704081600000,2024-01-01 04:00:00,42335.7,42504.7,42182,42495.2,1032.98985081,43758269.2918454
1704096000000,2024-01-01 08:00:00,42495.3,42760.2,42454.1,42689.5,946.73242616,40353236.169742735
1704110400000,2024-01-01 12:00:00,42689.5,42848,42574.3,42782.8,1125.77586452,48067757.593667266
1704124800000,2024-01-01 16:00:00,42783.9,43551.3,42662.9,43525,2152.97645462,92748805.475394963
1704139200000,2024-01-01 20:00:00,43524.9,44200,43365.5,44186.8,2800.67177887,122630438.693519935
1704153600000,2024-01-02 00:00:00,44186.9,45500,44153.3,45405.8,7124.48396378,320180283.268717705
1704168000000,2024-01-02 04:00:00,45407.8,45700,45117,45454.5,2650.97254429,120226216.254939739
1704182400000,2024-01-02 08:00:00,45457.9,45884.6,45190.2,45433,2630.12812692,119949878.081501172
1704196800000,2024-01-02 12:00:00,45433,45800,44828,45183.9,5098.70833598,231096609.983074727
1704211200000,2024-01-02 16:00:00,45184,45389.2,44765.1,45032.7,3045.83542669,137337977.902222089
1704225600000,2024-01-02 20:00:00,45035.8,45284.9,44601.1,44955.9,2175.50347801,97757932.607070122
1704240000000,2024-01-03 00:00:00,44955.9,45415.2,44861.8,45262.3,1293.41011882,58416551.821437999
1704254400000,2024-01-03 04:00:00,45262.4,45379,44940,45010.1,1521.1683708,68762093.609107678
1704268800000,2024-01-03 08:00:00,45010,45515.8,43410.6,43698.7,5731.07751773,255045148.990161713
1704283200000,2024-01-03 12:00:00,43698,43709.9,40157.3,42985.9,23187.9633085,974249524.711099913
1704297600000,2024-01-03 16:00:00,42990,43567.6,41759,42592,7802.5900778,333728750.147242524
1704312000000,2024-01-03 20:00:00,42590.1,42963,42520.7,42839.6,2882.46667902,123263858.647526998
1704326400000,2024-01-04 00:00:00,42839.5,43231.5,42614.7,43102.4,2080.35690405,89236092.885622428
1704340800000,2024-01-04 04:00:00,43111.1,43275.1,42759.1,42759.1,2621.31626538,112896753.711896844
1704355200000,2024-01-04 08:00:00,42760.4,43238,42653.5,43178.1,2319.11808364,99591420.664426232
1704369600000,2024-01-04 12:00:00,43179.9,44349.7,43095.3,44057.7,4690.29466537,204723027.932541732
1704384000000,2024-01-04 16:00:00,44057.8,44438.4,43788,43958.1,3550.15886322,156395377.661370169
1704398400000,2024-01-04 20:00:00,43958.1,44888,43900.4,44153.9,5387.37104506,239061851.551812349
1704412800000,2024-01-05 00:00:00,44151.3,44281.8,42250.1,43464.4,6448.82699977,280022745.266740174
1704427200000,2024-01-05 04:00:00,43464.4,43927.2,43190.3,43772.4,2686.45103535,117202856.851699874
1704441600000,2024-01-05 08:00:00,43772.4,44324.7,43466.4,43769.9,2724.27049977,119718649.722541719
1704456000000,2024-01-05 12:00:00,43770,44119.5,43111.1,43500.2,4422.82240286,193185158.155726298
1704470400000,2024-01-05 16:00:00,43500.1,43817.5,43082.6,43600.9,3253.54654468,141388090.361759437
1704484800000,2024-01-05 20:00:00,43597.6,44393,43582.9,44145.4,3461.04012556,152233655.839291471
1704499200000,2024-01-06 00:00:00,44146.4,44208.2,43818.4,43930.5,960.91373492,42276628.939249469
1704513600000,2024-01-06 04:00:00,43930.5,43972.3,43392.2,43648.8,1946.41582112,84894925.209010509
1704528000000,2024-01-06 08:00:00,43648.7,43767.1,43545.4,43670,850.87162618,37145358.348522243
1704542400000,2024-01-06 12:00:00,43670.1,43922.1,43531.9,43865.1,745.84235351,32642394.715439584
1704556800000,2024-01-06 16:00:00,43867.5,44149,43827,43906,840.23291962,36937953.68375163
1704571200000,2024-01-06 20:00:00,43906.1,43980.7,43637.6,43970.3,1167.44790183,51171617.880158314
1704585600000,2024-01-07 00:00:00,43968.2,44262.9,43839.2,43942.9,1481.86855397,65261477.292806007
1704600000000,2024-01-07 04:00:00,43943,44097.9,43844.7,44087,1091.95935778,48050358.800898085
1704614400000,2024-01-07 08:00:00,44087,44172,43880.2,44067.8,1492.29093415,65726537.872079908
1704628800000,2024-01-07 12:00:00,44067.7,44481.2,43940,44048.1,2319.0481157,102606528.400077716
1704643200000,2024-01-07 16:00:00,44048.1,44261.5,43666,44246.9,1251.14713575,55048589.921488387
1704657600000,2024-01-07 20:00:00,44246.9,44267.8,43580.2,43929.9,1910.94840884,83958505.54770646
1704672000000,2024-01-08 00:00:00,43930,43985.9,43180.1,43518.7,3415.45384974,148692677.410266143
1704686400000,2024-01-08 04:00:00,43518.7,44377.6,43410,43974.4,4068.21523308,178393115.505518301
1704700800000,2024-01-08 08:00:00,43974.3,44721.3,43638.7,44634,2668.77557843,117876770.544949336
1704715200000,2024-01-08 12:00:00,44630.3,45400,44333.9,44968,7722.03009041,347036757.915207977
1704729600000,2024-01-08 16:00:00,44967.9,47300,44793.4,46985.2,8857.1905002,409535351.641795261
1704744000000,2024-01-08 20:00:00,46997.9,47211,46658.1,46952,3485.48221724,163654845.199544247
1704758400000,2024-01-09 00:00:00,46952,47144,46239.7,46925.8,3846.42499396,179584159.340778899
1704772800000,2024-01-09 04:00:00,46925.8,46940,46600,46826.2,1934.38733053,90482609.7456703
1704787200000,2024-01-09 08:00:00,46826.2,46885.1,46378.7,46614.1,1694.92461897,78943846.107452429
