timestamp,datetime,open,high,low,close,volume,volume_ccy
1704038400000,2024-01-01 00:00:00,2299.85,2320,2257.04,2315.93,11618914,1161891.4
1704124800000,2024-01-02 00:00:00,2315.94,2432.76,2306.89,2357.79,21521576,2152157.6
1704211200000,2024-01-03 00:00:00,2357.8,2386.2,2052.45,2240,33439840,3343984
1704297600000,2024-01-04 00:00:00,2239.99,2286.98,2186.6,2277.78,17569928,1756992.8
1704384000000,2024-01-05 00:00:00,2277.78,2296.52,2211.42,2225.72,17387946,1738794.6
1704470400000,2024-01-06 00:00:00,2225.72,2277.99,2206.15,2246.31,11189615,1118961.5
1704556800000,2024-01-07 00:00:00,2246.31,2258,2222.3,2230.78,7942967,794296.7
1704643200000,2024-01-08 00:00:00,2230.78,2285.24,2166,2270.2,21138307,2113830.7
1704729600000,2024-01-09 00:00:00,2270.2,2360,2217.9,2257.18,22155054,2215505.4
1704816000000,2024-01-10 00:00:00,2257.08,2462,2243.37,2449.61,40930947,4093094.7
1704902400000,2024-01-11 00:00:00,2449.41,2691.46,2401.01,2614.6,47523641,4752364.1
1704988800000,2024-01-12 00:00:00,2614.59,2717.77,2571,2647.44,30356139,3035613.9
1705075200000,2024-01-13 00:00:00,2647.45,2689.3,2458,2563.88,27857005,2785700.5
1705161600000,2024-01-14 00:00:00,2563.97,2590.45,2523.72,2537.68,10359701,1035970.1
1705248000000,2024-01-15 00:00:00,2537.69,2549.33,2470,2515,14076697,1407669.7
1705334400000,2024-01-16 00:00:00,2514.84,2571.74,2498,2559.89,13529196,1352919.6
1705420800000,2024-01-17 00:00:00,2559.89,2613.59,2532.29,2539.8,15010882,1501088.2
1705507200000,2024-01-18 00:00:00,2539.8,2549.89,2503.5,2525.76,12370419,1237041.9
1705593600000,2024-01-19 00:00:00,2525.77,2526.77,2426,2463.35,19456954,1945695.4
1705680000000,2024-01-20 00:00:00,2463.34,2505.95,2415.79,2463.94,12265127,1226512.7
1705766400000,2024-01-21 00:00:00,2463.94,2482.58,2454.1,2468.27,4399643,439964.3
1705852800000,2024-01-22 00:00:00,2468.28,2478.87,2353.73,2379.97,19941365,1994136.5
1705939200000,2024-01-23 00:00:00,2379.97,2385.99,2167.13,2219,33225846,3322584.6
