timestamp,datetime,open,high,low,close,volume,volume_ccy
1735689600000,2025-01-01 00:00:00,93579.1,94500,93492.1,94394.8,287625.4,2876.254
1735693200000,2025-01-01 01:00:00,94394.9,94411.1,93570.1,93607.1,224706,2247.06
1735696800000,2025-01-01 02:00:00,93607.1,94101.6,93578.7,94097.2,116471.3,1164.713
1735700400000,2025-01-01 03:00:00,94097.2,94099,93711.7,93833.1,116184,1161.84
1735704000000,2025-01-01 04:00:00,93833.1,93833.1,93525,93557.5,123472.4,1234.724
1735707600000,2025-01-01 05:00:00,93557.6,93945.2,93535.1,93780.1,124197.5,1241.975
1735711200000,2025-01-01 06:00:00,93780.1,93790,93560,93759.9,104663.4,1046.634
1735714800000,2025-01-01 07:00:00,93759.9,93816.1,93642.7,93689.6,74108.9,741.089
1735718400000,2025-01-01 08:00:00,93689.6,93758,93270.9,93435.8,197729.4,1977.294
1735722000000,2025-01-01 09:00:00,93435.9,93489.5,92899.1,93406.8,381849.8,3818.498
1735725600000,2025-01-01 10:00:00,93406.7,93550,93276.9,93334.2,160533.4,1605.334
1735729200000,2025-01-01 11:00:00,93334.2,93750,93191.5,93443.6,225490.7,2254.907
1735732800000,2025-01-01 12:00:00,93443.6,93989.6,93404,93825,284624.5,2846.245
1735736400000,2025-01-01 13:00:00,93825,94073,93614,94048.3,209232.6,2092.326
1735740000000,2025-01-01 14:00:00,94048.3,94475,93685.7,94188,572334.9,5723.349
1735743600000,2025-01-01 15:00:00,94188,94554,93914.4,94459.2,248902.1,2489.021
1735747200000,2025-01-01 16:00:00,94459.1,94519.9,93936.7,94111.5,197670.4,1976.704
1735750800000,2025-01-01 17:00:00,94111.4,94206.7,93777,94155,166306.5,1663.065
1735754400000,2025-01-01 18:00:00,94155,94391.9,93953,94342.3,117018.6,1170.186
1735758000000,2025-01-01 19:00:00,94342.3,94834,94155,94629.9,203111.2,2031.112
1735761600000,2025-01-01 20:00:00,94629.9,94876.5,94589,94787.7,116721.6,1167.216
1735765200000,2025-01-01 21:00:00,94787.7,95203.7,94689.7,94980,196662.5,1966.625
1735768800000,2025-01-01 22:00:00,94979.9,95000,94690,94802.4,159483.5,1594.835
1735772400000,2025-01-01 23:00:00,94802.4,94959.1,94534.2,94600,210978.6,2109.786
1735776000000,2025-01-02 00:00:00,94600,95390,94405.2,95127.9,404966.9,4049.669
1735779600000,2025-01-02 01:00:00,95127.9,95549.8,94732.2,94879.7,346083.1,3460.831
